,0,1,2
0,578.9591674804688,-549.6809692382812,15.000001907348633
1,602.6588745117188,-539.706298828125,15.00000286102295
2,570.8483276367188,-548.1480712890625,15.000001907348633
3,581.7735595703125,-549.7582397460938,15.00000286102295
4,576.9556884765625,-549.2674560546875,15.000001907348633
5,590.4276123046875,-551.2900390625,15.00000286102295
6,587.2908935546875,-541.464599609375,15.00000286102295
7,617.392822265625,-537.695556640625,15.000003814697266
8,610.681640625,-547.66162109375,15.000003814697266
9,606.899658203125,-549.8946533203125,15.00000286102295
10,604.0324096679688,-551.1915283203125,15.00000286102295
11,578.5060424804688,-544.7671508789062,15.000001907348633
12,594.3967895507812,-546.3956909179688,15.00000286102295
13,604.407958984375,-548.598388671875,15.00000286102295
14,614.7418823242188,-539.530029296875,15.000003814697266
15,601.5112915039062,-543.772705078125,15.00000286102295
16,597.7570190429688,-547.9004516601562,15.00000286102295
17,584.3862915039062,-544.8223876953125,15.00000286102295
18,594.6531982421875,-544.375244140625,15.00000286102295
19,615.8507080078125,-551.7883911132812,15.000003814697266
20,614.95556640625,-541.8206787109375,15.000003814697266
21,600.949951171875,-547.512451171875,15.00000286102295
22,589.9105224609375,-542.8114624023438,15.00000286102295
23,611.28466796875,-553.0177612304688,15.000003814697266
24,595.7152099609375,-541.3285522460938,15.00000286102295
25,618.193603515625,-545.1323852539062,15.000003814697266
26,591.4057006835938,-547.4228515625,15.00000286102295
27,615.1773071289062,-549.8161010742188,15.000003814697266
28,619.5446166992188,-546.3992309570312,15.000003814697266
29,608.0971069335938,-541.4957275390625,15.000003814697266
30,604.3926391601562,-545.3995971679688,15.00000286102295
31,620.4042358398438,-553.4149169921875,15.000003814697266
32,616.2877807617188,-542.97412109375,15.000003814697266
33,611.4149780273438,-543.5111083984375,15.000003814697266
34,613.0877685546875,-552.62939453125,15.000003814697266
35,587.8810424804688,-547.2113647460938,15.00000286102295
36,606.3928833007812,-542.3884887695312,15.00000286102295
37,589.5396728515625,-548.6934204101562,15.00000286102295
38,581.329833984375,-543.8529052734375,15.000001907348633
