,raw_data,container,variation,scan_num,time,raw_score,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22,23,24,25,26,27,28,29,30
0,container-0_variation-1_part-0_time-117.33494591712952_Bauteil-006-score-0.017494800093058833_Bauteil-007-score-0.017548403483483587_Bauteil-008-score-0.016836876695265568_Bauteil-009-score-0.004552883285019232_Bauteil-010-score-0.0076408961029061475_Bauteil-011-score-0.0161931186209183_,0,1,0,117.33494591712952,"['Bauteil-006-score-0.017494800093058833', 'Bauteil-007-score-0.017548403483483587', 'Bauteil-008-score-0.016836876695265568', 'Bauteil-009-score-0.004552883285019232', 'Bauteil-010-score-0.0076408961029061475', 'Bauteil-011-score-0.0161931186209183']",0.017494800093058833,0.017548403483483587,0.016836876695265568,0.004552883285019232,0.0076408961029061475,0.0161931186209183,,,,,,,,,,,,,,,,,,
1,container-2_variation-1_part-0_time-158.5250232219696_Bauteil-018-score-0.00577942088600021_Bauteil-019-score-0.009576577349605351_Bauteil-020-score-0.006590022893266535_Bauteil-022-score-0.008265819748937071_Bauteil-023-score-0.005951295406069124_Bauteil-024-score-0.01005246562698536_,2,1,0,158.5250232219696,"['Bauteil-018-score-0.00577942088600021', 'Bauteil-019-score-0.009576577349605351', 'Bauteil-020-score-0.006590022893266535', 'Bauteil-022-score-0.008265819748937071', 'Bauteil-023-score-0.005951295406069124', 'Bauteil-024-score-0.01005246562698536']",,,,,,,,,,,,,0.00577942088600021,0.009576577349605351,0.006590022893266535,0.008265819748937071,0.005951295406069124,0.01005246562698536,,,,,,
2,container-1_variation-1_part-2_time-145.14406728744507_Bauteil-012-score-0.017844014638259992_Bauteil-013-score-0.027920638792248487_Bauteil-014-score-0.025617299503179473_Bauteil-015-score-0.025061470207376008_Bauteil-016-score-0.038983739682961135_Bauteil-017-score-0.0266789052052705_,1,1,2,145.14406728744507,"['Bauteil-012-score-0.017844014638259992', 'Bauteil-013-score-0.027920638792248487', 'Bauteil-014-score-0.025617299503179473', 'Bauteil-015-score-0.025061470207376008', 'Bauteil-016-score-0.038983739682961135', 'Bauteil-017-score-0.0266789052052705']",,,,,,,0.017844014638259992,0.027920638792248487,0.025617299503179473,0.025061470207376008,0.038983739682961135,0.0266789052052705,,,,,,,,,,,,
3,container-3_variation-1_part-0_time-181.54700779914856_Bauteil-025-score-0.013013876091189397_Bauteil-026-score-0.004614953567479294_Bauteil-027-score-0.015041233917986745_Bauteil-028-score-0.008516913822413864_Bauteil-029-score-0.008738720618542556_Bauteil-030-score-0.010243586187531593_,3,1,0,181.54700779914856,"['Bauteil-025-score-0.013013876091189397', 'Bauteil-026-score-0.004614953567479294', 'Bauteil-027-score-0.015041233917986745', 'Bauteil-028-score-0.008516913822413864', 'Bauteil-029-score-0.008738720618542556', 'Bauteil-030-score-0.010243586187531593']",,,,,,,,,,,,,,,,,,,0.013013876091189397,0.004614953567479294,0.015041233917986745,0.008516913822413864,0.008738720618542556,0.010243586187531593
4,container-0_variation-1_part-1_time-109.88126301765442_Bauteil-006-score-0.016412367553891784_Bauteil-007-score-0.034138949876025615_Bauteil-008-score-0.026927588927081622_Bauteil-009-score-0.008366311158465627_Bauteil-010-score-0.013985926460686044_Bauteil-011-score-0.01628890649810038_,0,1,1,109.88126301765442,"['Bauteil-006-score-0.016412367553891784', 'Bauteil-007-score-0.034138949876025615', 'Bauteil-008-score-0.026927588927081622', 'Bauteil-009-score-0.008366311158465627', 'Bauteil-010-score-0.013985926460686044', 'Bauteil-011-score-0.01628890649810038']",0.016412367553891784,0.034138949876025615,0.026927588927081622,0.008366311158465627,0.013985926460686044,0.01628890649810038,,,,,,,,,,,,,,,,,,
5,container-2_variation-1_part-1_time-145.47041177749634_Bauteil-018-score-0.010474372218840523_Bauteil-019-score-0.010108508825354866_Bauteil-020-score-0.008075657527152596_Bauteil-022-score-0.009339683892528717_Bauteil-023-score-0.013959590469366734_Bauteil-024-score-0.014519166035268705_,2,1,1,145.47041177749634,"['Bauteil-018-score-0.010474372218840523', 'Bauteil-019-score-0.010108508825354866', 'Bauteil-020-score-0.008075657527152596', 'Bauteil-022-score-0.009339683892528717', 'Bauteil-023-score-0.013959590469366734', 'Bauteil-024-score-0.014519166035268705']",,,,,,,,,,,,,0.010474372218840523,0.010108508825354866,0.008075657527152596,0.009339683892528717,0.013959590469366734,0.014519166035268705,,,,,,
6,container-3_variation-1_part-1_time-165.31018161773682_Bauteil-025-score-0.011342851225457966_Bauteil-026-score-0.005892759892759043_Bauteil-027-score-0.013011917510468443_Bauteil-028-score-0.006867445945949224_Bauteil-029-score-0.011815671360880157_Bauteil-030-score-0.013342085305167074_,3,1,1,165.31018161773682,"['Bauteil-025-score-0.011342851225457966', 'Bauteil-026-score-0.005892759892759043', 'Bauteil-027-score-0.013011917510468443', 'Bauteil-028-score-0.006867445945949224', 'Bauteil-029-score-0.011815671360880157', 'Bauteil-030-score-0.013342085305167074']",,,,,,,,,,,,,,,,,,,0.011342851225457966,0.005892759892759043,0.013011917510468443,0.006867445945949224,0.011815671360880157,0.013342085305167074
7,container-0_variation-1_part-2_time-161.5056414604187_Bauteil-006-score-0.02494765499766315_Bauteil-007-score-0.041643203218725146_Bauteil-008-score-0.02611281120738048_Bauteil-009-score-0.015686997744329932_Bauteil-010-score-0.02222166778302436_Bauteil-011-score-0.029241633423843356_,0,1,2,161.5056414604187,"['Bauteil-006-score-0.02494765499766315', 'Bauteil-007-score-0.041643203218725146', 'Bauteil-008-score-0.02611281120738048', 'Bauteil-009-score-0.015686997744329932', 'Bauteil-010-score-0.02222166778302436', 'Bauteil-011-score-0.029241633423843356']",0.02494765499766315,0.041643203218725146,0.02611281120738048,0.015686997744329932,0.02222166778302436,0.029241633423843356,,,,,,,,,,,,,,,,,,
8,container-2_variation-1_part-2_time-225.16579842567444_Bauteil-018-score-0.014192967947312393_Bauteil-019-score-0.013269818628117169_Bauteil-020-score-0.010907154576595569_Bauteil-022-score-0.019047017457236682_Bauteil-023-score-0.010048104701323427_Bauteil-024-score-0.021672417992117426_,2,1,2,225.16579842567444,"['Bauteil-018-score-0.014192967947312393', 'Bauteil-019-score-0.013269818628117169', 'Bauteil-020-score-0.010907154576595569', 'Bauteil-022-score-0.019047017457236682', 'Bauteil-023-score-0.010048104701323427', 'Bauteil-024-score-0.021672417992117426']",,,,,,,,,,,,,0.014192967947312393,0.013269818628117169,0.010907154576595569,0.019047017457236682,0.010048104701323427,0.021672417992117426,,,,,,
