,0,1,2
0,46.57889938354492,25.315637588500977,3.814697265625e-06
1,43.9008674621582,25.79747200012207,3.8037549074942945e-06
2,67.15263366699219,19.536624908447266,42.798675537109375
3,68.65471649169922,21.257823944091797,42.86554718017578
4,66.57011413574219,15.003963470458984,42.86554718017578
5,68.244140625,16.28856658935547,42.58406066894531
6,51.842369079589844,18.99678611755371,42.80886459350586
7,49.76084899902344,19.15185546875,42.834747314453125
8,-5.370738506317139,23.827486038208008,1.9073486328125e-06
9,-6.341981410980225,22.014894485473633,1.9073486328125e-06
10,86.8820571899414,25.74397087097168,3.814697265625e-06
11,88.32633972167969,23.86166000366211,3.814697265625e-06
12,93.47949981689453,-29.999998092651367,2.422748565673828
13,91.61224365234375,-29.999998092651367,3.845223903656006
14,88.42841339111328,-28.31879997253418,0.03435797616839409
15,91.1114730834961,-29.085723876953125,0.10138734430074692
16,89.16162109375,-23.989341735839844,3.814697265625e-06
17,91.46623229980469,-24.42766761779785,3.814697265625e-06
18,94.42754364013672,-20.569622039794922,0.011869833804666996
19,95.96842193603516,-18.065921783447266,1.261022686958313
20,95.9999771118164,-22.468791961669922,10.359253883361816
21,95.9999771118164,-24.627819061279297,9.82791519165039
22,85.37114715576172,-29.89784049987793,1.0727406740188599
23,87.10054779052734,-29.999998092651367,2.5248618125915527
24,92.49625396728516,-18.088945388793945,3.814697265625e-06
25,93.88373565673828,-16.323684692382812,3.814697265625e-06
26,94.71171569824219,-29.999998092651367,12.565299987792969
27,95.77892303466797,-28.563228607177734,14.061206817626953
28,94.82220458984375,-25.82231330871582,15.000003814697266
29,95.9999771118164,-25.41324806213379,13.367023468017578
30,83.11262512207031,-26.0008544921875,3.814697265625e-06
31,85.07434844970703,-26.806201934814453,3.814697265625e-06
32,95.9999771118164,-16.304834365844727,4.1467814445495605
33,95.9999771118164,-14.3184175491333,5.548579216003418
34,84.57343292236328,-29.999998092651367,12.4491605758667
35,86.90814208984375,-29.999998092651367,12.409526824951172
36,83.86493682861328,-16.793004989624023,3.814697265625e-06
37,83.49186706542969,-19.133323669433594,3.814697265625e-06
38,86.7659912109375,-26.719907760620117,15.000003814697266
39,85.70765686035156,-24.774574279785156,15.000003814697266
40,95.9999771118164,-11.96957015991211,2.2751128673553467
41,95.9999771118164,-11.146392822265625,4.310460567474365
42,86.14216613769531,-20.778316497802734,15.000003814697266
43,84.05965423583984,-20.70005989074707,15.000003814697266
44,89.77337646484375,-11.217096328735352,3.814697265625e-06
45,90.77625274658203,-9.407516479492188,3.814697265625e-06
46,78.70281982421875,-18.453142166137695,3.814697265625e-06
47,79.5685043334961,-20.42753791809082,3.814697265625e-06
48,95.48902130126953,-7.656426906585693,0.02766888588666916
49,95.90774536132812,-9.501311302185059,1.0860214233398438
50,78.37445068359375,-28.673837661743164,15.00000286102295
51,80.6700668334961,-29.19800567626953,14.654685020446777
52,95.9999771118164,-8.227802276611328,3.937620162963867
53,95.9999771118164,-7.48675537109375,6.144165515899658
54,87.15304565429688,-15.799263954162598,17.61629867553711
55,88.88363647460938,-14.207125663757324,18.020158767700195
56,89.90312957763672,-6.367167949676514,3.814697265625e-06
57,94.36807250976562,-5.0536932945251465,0.15473170578479767
58,79.59719848632812,-20.414066314697266,15.00000286102295
59,77.38819122314453,-20.699790954589844,15.025850296020508
60,75.99491882324219,-27.720693588256836,15.00000286102295
61,78.00623321533203,-24.681034088134766,15.00000286102295
62,73.70330047607422,-19.838829040527344,3.814697265625e-06
63,75.8143310546875,-19.110374450683594,3.814697265625e-06
64,88.64517974853516,-11.81872844696045,19.34113311767578
65,90.7145767211914,-11.109781265258789,19.86025619506836
66,95.9999771118164,-5.13760232925415,10.86442756652832
67,95.9999771118164,-4.927914142608643,12.931794166564941
68,78.47260284423828,-9.984277725219727,3.814697265625e-06
69,80.55055236816406,-8.88613224029541,3.814697265625e-06
70,71.10614776611328,-29.999998092651367,5.682831764221191
71,72.90978240966797,-29.999998092651367,7.219452857971191
72,86.53901672363281,-3.9729645252227783,3.814697265625e-06
73,86.92668151855469,-6.272599220275879,3.814697265625e-06
74,70.60883331298828,-17.772743225097656,3.814697265625e-06
75,70.48250579833984,-19.9796085357666,3.814697265625e-06
76,72.1204833984375,-13.813645362854004,3.814697265625e-06
77,73.59221649169922,-12.314988136291504,3.814697265625e-06
78,68.259765625,-22.168926239013672,3.814697265625e-06
79,68.98047637939453,-24.258163452148438,3.814697265625e-06
80,88.54173278808594,-9.417584419250488,21.802648544311523
81,90.0123519897461,-8.77731990814209,23.5617618560791
82,78.1181411743164,-12.607986450195312,19.7023868560791
83,80.35423278808594,-12.660213470458984,20.064462661743164
84,69.78243255615234,-23.12925148010254,15.00000286102295
85,70.87621307373047,-21.397008895874023,15.00000286102295
86,95.9999771118164,1.8387577533721924,5.3458099365234375
