Namespace(batch_size=16, dataset='modelnet40', dropout=0.5, emb_dims=1048, epochs=50, eval=False, exp_name='variation-1', k=20, lr=0.001, model='dgcnn', model_path='', momentum=0.9, no_cuda=False, num_points=1048, scheduler='cos', seed=1, test_batch_size=16, use_sgd=True, variation=1)
Using GPU : 0 from 1 devices
Train 0, loss: 4.635791, train acc: 0.039773, train avg acc: 0.039602
Test 0, loss: 4.464854, test acc: 0.013889, test avg acc: 0.013889
Train 1, loss: 3.842905, train acc: 0.051136, train avg acc: 0.051180
Test 1, loss: 3.625058, test acc: 0.013889, test avg acc: 0.013889
Train 2, loss: 3.573859, train acc: 0.038636, train avg acc: 0.038550
Test 2, loss: 3.491262, test acc: 0.027778, test avg acc: 0.027778
Train 3, loss: 3.510640, train acc: 0.043182, train avg acc: 0.043325
Test 3, loss: 3.505855, test acc: 0.041667, test avg acc: 0.041667
Train 4, loss: 3.511561, train acc: 0.046591, train avg acc: 0.046640
Test 4, loss: 3.477104, test acc: 0.027778, test avg acc: 0.027778
Train 5, loss: 3.493449, train acc: 0.044318, train avg acc: 0.044294
Test 5, loss: 3.468156, test acc: 0.055556, test avg acc: 0.055556
Train 6, loss: 3.476612, train acc: 0.051136, train avg acc: 0.051209
Test 6, loss: 3.435811, test acc: 0.069444, test avg acc: 0.069444
Train 7, loss: 3.485809, train acc: 0.036364, train avg acc: 0.036259
Test 7, loss: 3.414731, test acc: 0.069444, test avg acc: 0.069444
Train 8, loss: 3.466368, train acc: 0.046591, train avg acc: 0.046390
Test 8, loss: 3.427286, test acc: 0.041667, test avg acc: 0.041667
Train 9, loss: 3.453640, train acc: 0.047727, train avg acc: 0.047735
Test 9, loss: 3.421200, test acc: 0.069444, test avg acc: 0.069444
Train 10, loss: 3.447473, train acc: 0.064773, train avg acc: 0.065234
Test 10, loss: 3.395401, test acc: 0.083333, test avg acc: 0.083333
Train 11, loss: 3.451765, train acc: 0.057955, train avg acc: 0.057626
Test 11, loss: 3.427062, test acc: 0.027778, test avg acc: 0.027778
Train 12, loss: 3.444170, train acc: 0.042045, train avg acc: 0.041854
Test 12, loss: 3.421420, test acc: 0.097222, test avg acc: 0.097222
Train 13, loss: 3.430122, train acc: 0.055682, train avg acc: 0.055872
Test 13, loss: 3.438094, test acc: 0.055556, test avg acc: 0.055556
Train 14, loss: 3.426776, train acc: 0.052273, train avg acc: 0.052177
Test 14, loss: 3.423910, test acc: 0.069444, test avg acc: 0.069444
Train 15, loss: 3.439846, train acc: 0.060227, train avg acc: 0.060342
Test 15, loss: 3.414889, test acc: 0.055556, test avg acc: 0.055556
Train 16, loss: 3.422761, train acc: 0.067045, train avg acc: 0.067071
Test 16, loss: 3.434554, test acc: 0.111111, test avg acc: 0.111111
Train 17, loss: 3.428368, train acc: 0.056818, train avg acc: 0.056588
Test 17, loss: 3.410266, test acc: 0.055556, test avg acc: 0.055556
Train 18, loss: 3.427153, train acc: 0.060227, train avg acc: 0.059841
Test 18, loss: 3.429982, test acc: 0.055556, test avg acc: 0.055556
Train 19, loss: 3.427920, train acc: 0.050000, train avg acc: 0.050021
Test 19, loss: 3.432283, test acc: 0.041667, test avg acc: 0.041667
Train 20, loss: 3.430125, train acc: 0.059091, train avg acc: 0.058965
Test 20, loss: 3.420074, test acc: 0.041667, test avg acc: 0.041667
Train 21, loss: 3.409463, train acc: 0.065909, train avg acc: 0.065816
Test 21, loss: 3.413211, test acc: 0.055556, test avg acc: 0.055556
Train 22, loss: 3.419721, train acc: 0.053409, train avg acc: 0.053491
Test 22, loss: 3.413640, test acc: 0.083333, test avg acc: 0.083333
Train 23, loss: 3.401823, train acc: 0.075000, train avg acc: 0.074825
Test 23, loss: 3.417400, test acc: 0.069444, test avg acc: 0.069444
Train 24, loss: 3.397602, train acc: 0.069318, train avg acc: 0.069444
Test 24, loss: 3.437551, test acc: 0.027778, test avg acc: 0.027778
Train 25, loss: 3.405354, train acc: 0.065909, train avg acc: 0.065753
Test 25, loss: 3.420880, test acc: 0.055556, test avg acc: 0.055556
